gene	winner_norm	winner_raw	rank	degree
PRXL2B	0.002449	2.138966e+0	18380	8
ENSP00000494172	0.002449	2.138632e+0	18381	7
FAM227A	0.002449	2.138555e+0	18382	7
C8ORF34	0.002448	2.138156e+0	18383	8
ZSCAN9	0.002448	2.137800e+0	18384	6
TMEM215	0.002448	2.137667e+0	18385	8
ITPRID1	0.002447	2.137343e+0	18386	8
NPIPA1	0.002445	2.135163e+0	18387	7
SAMD15	0.002443	2.133776e+0	18388	7
OR4F29	0.002443	2.133653e+0	18389	6
ZNF525	0.002442	2.132550e+0	18390	7
ZNF808	0.002439	2.129691e+0	18391	7
VHLL	0.002438	2.128837e+0	18392	7
DUS4L-BCAP29	0.002435	2.126070e+0	18393	7
TSPAN11	0.002434	2.125214e+0	18394	8
MAP3K7CL	0.002432	2.123896e+0	18395	8
SMR3A	0.002432	2.123450e+0	18396	8
TEX51	0.002431	2.122886e+0	18397	7
CXORF49	0.002431	2.122592e+0	18398	5
TMEM132D	0.002431	2.122561e+0	18399	8
KRTAP21-3	0.002430	2.121969e+0	18400	5
ZNF835	0.002429	2.121514e+0	18401	9
TRABD2A	0.002429	2.121228e+0	18402	8
DUSP18	0.002426	2.118913e+0	18403	8
PLEKHB2	0.002426	2.118730e+0	18404	7
ZFP14	0.002426	2.118473e+0	18405	8
ZNF681	0.002425	2.117911e+0	18406	8
ZNF655	0.002425	2.117676e+0	18407	7
ZNF564	0.002423	2.116174e+0	18408	8
ZNF627	0.002419	2.112709e+0	18409	7
NDNF	0.002418	2.111879e+0	18410	7
URAD	0.002417	2.110476e+0	18411	9
GBX1	0.002416	2.109908e+0	18412	6
PANX3	0.002416	2.109630e+0	18413	8
TMEM185B	0.002413	2.107514e+0	18414	8
C4ORF51	0.002412	2.106771e+0	18415	8
PCDHGA11	0.002410	2.104871e+0	18416	7
D6RAR5_HUMAN	0.002409	2.103520e+0	18417	6
EBLN1	0.002402	2.097570e+0	18418	8
XKR5	0.002402	2.097381e+0	18419	8
BTG1	0.002401	2.096524e+0	18420	4
C11ORF87	0.002400	2.095920e+0	18421	8
SPATS2	0.002399	2.095155e+0	18422	7
ODF3B	0.002396	2.092737e+0	18423	8
ENSP00000493899	0.002395	2.091854e+0	18424	8
SLC25A34	0.002395	2.091490e+0	18425	8
ZNF699	0.002395	2.091221e+0	18426	7
INSYN2A	0.002394	2.090280e+0	18427	8
MXRA7	0.002392	2.088857e+0	18428	7
CENPVL1	0.002392	2.088823e+0	18429	7
SRRD	0.002392	2.088732e+0	18430	7
TSPY8	0.002392	2.088594e+0	18431	7
TEX13C	0.002391	2.087947e+0	18432	8
TMEM35A	0.002389	2.086085e+0	18433	8
ZBTB8A	0.002385	2.082550e+0	18434	7
CPNE4	0.002384	2.082185e+0	18435	8
MID1IP1	0.002384	2.081800e+0	18436	6
ERICH5	0.002384	2.081544e+0	18437	8
SLFN13	0.002382	2.080261e+0	18438	7
ZNF665	0.002382	2.080249e+0	18439	7
ZNF738	0.002381	2.079021e+0	18440	8
LCNL1	0.002380	2.078805e+0	18441	7
WFDC1	0.002379	2.077549e+0	18442	7
CHADL	0.002377	2.075918e+0	18443	8
ZNF222	0.002375	2.074287e+0	18444	7
TMPRSS11E	0.002375	2.073985e+0	18445	7
ABRACL	0.002372	2.071816e+0	18446	8
KLRF2	0.002372	2.071578e+0	18447	6
CTAGE6	0.002370	2.070070e+0	18448	6
SERINC4	0.002370	2.069761e+0	18449	8
SERHL2	0.002368	2.068244e+0	18450	8
LONRF1	0.002366	2.066079e+0	18451	8
TLCD4-RWDD3	0.002362	2.062955e+0	18452	7
PRAC2	0.002358	2.059528e+0	18453	5
GOLGA8J	0.002358	2.059201e+0	18454	8
